id_produit,nom_produit,marque,categorie,sous_categorie,type_emballage,poids_net,volume,energie_kcal,energie_kj,lipides,acides_gras_satures,acides_gras_mono_insatures,acides_gras_poly_insatures,cholesterol,glucides,sucres,amidon,fibres_alimentaires,proteines,sel,sodium,calcium,fer,magnesium,zinc,vitamine_a,vitamine_c,vitamine_d,vitamine_b1,vitamine_b2,vitamine_b3,vitamine_b6,vitamine_b12,vitamine_e,vitamine_k,omega_3,omega_6,ingredients,additifs,allergenes,certifications,pays_origine,lieu_fabrication,instructions_conservation,mode_preparation,date_expiration,code_barres,site_internet_marque,service_client_contact
1551,Saumon Bonne Maman tradition,Bonne Maman,Poissons,Saumon,Boîte métallique,273g,,,1888.9 kJ,27.3g,8.4g,13.4g,6.0g,25.9mg,15.2g,18.4g,3.2g,14.7g,19.3g,2.4g,250.7mg,268.5mg,2.1mg,62.4mg,4.4mg,949.6µg,97.3mg,5.3µg,1.9mg,1.0mg,,1.6mg,2.1µg,10.7mg,63.7µg,2.9g,1.1g,"Ingrédient4 (16.8%), Ingrédient41 (38.5%), Ingrédient17 (21.6%), Ingrédient47 (32.7%), Ingrédient27 (4.3%), Ingrédient45 (15.0%), Ingrédient15 (36.9%), Ingrédient3 (41.3%), Ingrédient34 (22.2%), Ingrédient26 (28.5%), Ingrédient11 (3.8%), Ingrédient47 (36.4%), Ingrédient41 (15.6%)",E440,Fruits à coque,Sans gluten,Italie,France,À conserver dans un endroit frais et sec,À cuire 10 minutes à la poêle,23/12/2025,8751011768495,www.bonnemaman.com,contact@bonnemaman.com
1552,Maggi maïs,Maggi,Céréales,Maïs,Boîte métallique,,,110.5 kcal,1387.7 kJ,10.7g,6.5g,0.4g,1.5g,99.4mg,71.9g,30.9g,10.4g,,7.9g,,91.4mg,,,3.1mg,,386.2µg,13.9mg,10.2µg,0.6mg,1.9mg,5.6mg,0.1mg,4.9µg,11.7mg,60.5µg,1.7g,4.0g,"Ingrédient22 (34.3%), Ingrédient31 (1.8%), Ingrédient11 (30.5%), Ingrédient48 (21.7%), Ingrédient39 (26.4%), Ingrédient37 (12.4%), Ingrédient9 (8.1%)",E102,"Arachide, Œufs, Céleri","AOP, Bio",Pays-Bas,Grèce,À conserver à température ambiante,À décongeler avant consommation,7/8/2025,4614715420797,www.maggi.com,contact@maggi.com
1553,Le standard Panzani,Panzani,Riz,Standard,Boîte métallique,123g,,243.8 kcal,1910.8 kJ,1.9g,7.6g,,7.3g,55.8mg,41.1g,23.4g,7.9g,7.5g,,0.7g,41.1mg,264.9mg,,,4.3mg,642.6µg,,11.7µg,1.5mg,1.6mg,12.6mg,,1.4µg,,66.8µg,1.6g,9.6g,"Ingrédient31 (18.0%), Ingrédient20 (26.1%), Ingrédient21 (4.0%), Ingrédient15 (21.7%), Ingrédient31 (37.6%), Ingrédient38 (35.2%), Ingrédient46 (8.7%), Ingrédient49 (39.8%), Ingrédient1 (28.2%)",E120,Lait,,Suisse,Allemagne,À conserver au réfrigérateur entre 0°C et 4°C,À cuire 20 minutes au four à 180°C,27/10/2025,3757576009018,www.panzani.com,contact@panzani.com
1554,Lu salade premium,Lu,Légumes,Salade,Film plastique,,,541.6 kcal,1385.0 kJ,35.0g,17.1g,10.5g,0.4g,69.4mg,,31.6g,10.2g,6.7g,3.0g,1.2g,624.0mg,18.8mg,15.0mg,87.8mg,,93.7µg,,0.8µg,0.6mg,1.5mg,19.2mg,1.7mg,0.8µg,14.2mg,,0.4g,3.5g,"Ingrédient3 (34.4%), Ingrédient4 (42.9%), Ingrédient37 (30.9%), Ingrédient21 (28.0%), Ingrédient9 (42.2%), Ingrédient18 (4.3%), Ingrédient49 (34.1%), Ingrédient17 (18.2%), Ingrédient12 (36.9%), Ingrédient33 (45.8%)","E440, E306","Poisson, Soja, Arachide","Label Rouge, Label Rouge",Portugal,Pays-Bas,À conserver à température ambiante,À réchauffer 3 minutes au micro-ondes,9/6/2025,7145615143782,www.lu.com,contact@lu.com
1555,Le légumes Knorr,Knorr,Surgelés,Légumes,Boîte métallique,420g,,122.3 kcal,1492.7 kJ,,19.2g,12.1g,0.3g,13.3mg,78.0g,26.3g,26.0g,11.8g,,4.9g,839.5mg,336.2mg,,20.6mg,1.7mg,364.8µg,0.4mg,,,0.0mg,9.1mg,1.9mg,4.1µg,,46.8µg,,7.3g,"Ingrédient12 (24.1%), Ingrédient20 (43.5%), Ingrédient47 (11.4%), Ingrédient26 (11.1%), Ingrédient28 (10.7%), Ingrédient45 (43.7%), Ingrédient28 (9.1%)","E120, E211, E100","Œufs, Moutarde, Œufs",,Pays-Bas,Espagne,À conserver au réfrigérateur entre 0°C et 4°C,À diluer dans de l'eau,16/5/2025,3296455206135,www.knorr.com,contact@knorr.com
1556,Le standard Bonne Maman,Bonne Maman,Fromages,Standard,Bouteille plastique,646g,,419.3 kcal,2489.3 kJ,10.5g,2.7g,14.0g,8.5g,67.2mg,40.2g,28.4g,20.9g,4.1g,21.1g,0.4g,,201.2mg,8.3mg,38.7mg,,,55.4mg,14.0µg,,1.4mg,0.4mg,0.8mg,2.6µg,5.2mg,72.6µg,1.8g,,"Ingrédient17 (22.9%), Ingrédient49 (23.1%), Ingrédient36 (45.7%), Ingrédient27 (36.1%), Ingrédient24 (6.6%), Ingrédient37 (4.8%), Ingrédient27 (6.2%), Ingrédient21 (40.3%), Ingrédient25 (36.9%)",,Crustacés,"AB, Kasher",Grèce,Grèce,À conserver au réfrigérateur entre 0°C et 4°C,Prêt à consommer,28/10/2025,4341085850336,www.bonnemaman.com,contact@bonnemaman.com
1557,Barilla standard,Barilla,Charcuterie,Standard,Film plastique,669g,,475.2 kcal,2373.3 kJ,15.7g,,14.0g,8.0g,91.5mg,,26.9g,6.9g,13.8g,12.8g,3.7g,562.2mg,385.5mg,7.8mg,38.5mg,3.9mg,,5.8mg,1.7µg,0.6mg,1.8mg,3.6mg,0.8mg,,5.1mg,43.3µg,2.0g,6.5g,"Ingrédient12 (13.7%), Ingrédient6 (46.8%), Ingrédient27 (33.8%), Ingrédient18 (40.2%), Ingrédient41 (4.4%), Ingrédient41 (20.7%), Ingrédient30 (40.9%), Ingrédient19 (5.2%), Ingrédient34 (2.0%), Ingrédient30 (42.1%), Ingrédient24 (25.9%), Ingrédient15 (37.2%)",E330,"Lupin, Sésame",,France,Belgique,À conserver à température ambiante,À cuire 20 minutes au four à 180°C,21/6/2025,8389816163510,www.barilla.com,contact@barilla.com
1558,Maggi - Avoine spécial,Maggi,Céréales,Avoine,Barquette sous vide,,,579.6 kcal,706.9 kJ,2.7g,0.0g,6.1g,9.5g,,,16.2g,26.5g,6.9g,16.1g,2.7g,,24.3mg,13.5mg,78.0mg,,893.4µg,,0.4µg,1.5mg,,6.8mg,0.4mg,1.2µg,10.0mg,23.6µg,1.9g,2.8g,"Ingrédient15 (36.6%), Ingrédient34 (41.6%), Ingrédient14 (32.6%), Ingrédient15 (13.4%)","E211, E100, E150, E101",Arachide,AOP,Italie,France,À conserver à température ambiante,Cuire à l'eau bouillante pendant 10 minutes,28/11/2025,8643954728755,www.maggi.com,contact@maggi.com
1559,Lidl yaourt premium,Lidl,Produits laitiers,Yaourt,Boîte métallique,929g,,,1379.9 kJ,29.2g,,9.8g,4.4g,45.6mg,42.1g,34.9g,19.1g,1.2g,9.5g,2.3g,190.1mg,40.6mg,9.0mg,15.5mg,3.5mg,675.2µg,61.5mg,8.3µg,1.9mg,0.2mg,12.2mg,1.6mg,,,20.6µg,2.2g,8.2g,"Ingrédient1 (48.6%), Ingrédient47 (40.0%), Ingrédient22 (35.6%), Ingrédient43 (38.8%), Ingrédient12 (43.0%), Ingrédient30 (27.6%), Ingrédient5 (35.9%), Ingrédient29 (19.6%), Ingrédient32 (24.6%), Ingrédient42 (3.1%), Ingrédient25 (26.5%), Ingrédient2 (10.6%), Ingrédient21 (9.8%), Ingrédient44 (22.4%), Ingrédient2 (33.7%)","E500, E471, E102, E100, E300",Poisson,Kasher,Belgique,Belgique,À conserver dans un endroit frais et sec,À réchauffer 3 minutes au micro-ondes,29/9/2025,7443122519945,www.lidl.com,contact@lidl.com
1560,Fleury Michon standard,Fleury Michon,Soupes,Standard,Sachet plastique,413g,,531.3 kcal,,14.5g,7.5g,,,15.5mg,57.2g,24.8g,,,7.7g,4.9g,,28.9mg,5.8mg,47.5mg,1.1mg,880.4µg,53.8mg,6.8µg,0.9mg,1.7mg,,1.0mg,,10.8mg,12.7µg,1.9g,,"Ingrédient49 (12.8%), Ingrédient41 (43.2%), Ingrédient38 (6.4%), Ingrédient29 (16.1%), Ingrédient14 (38.8%), Ingrédient22 (11.5%), Ingrédient37 (9.6%), Ingrédient39 (25.9%), Ingrédient9 (5.3%), Ingrédient37 (4.8%), Ingrédient2 (25.8%), Ingrédient30 (3.1%)","E471, E500",,"AOP, AOP",Portugal,Grèce,À conserver à l'abri de la lumière et de l'humidité,À diluer dans de l'eau,13/9/2025,2373582011491,www.fleurymichon.com,contact@fleurymichon.com
1561,Standard Pepsi tradition,Pepsi,Fromages,Standard,Barquette sous vide,1319g,,195.0 kcal,1081.8 kJ,14.7g,0.1g,13.5g,,93.6mg,,21.4g,6.1g,14.4g,24.3g,4.6g,617.8mg,,10.6mg,31.1mg,2.9mg,722.0µg,91.2mg,10.5µg,,0.5mg,13.4mg,0.9mg,1.0µg,13.7mg,21.9µg,0.5g,3.3g,"Ingrédient17 (20.9%), Ingrédient23 (44.1%), Ingrédient38 (36.7%), Ingrédient34 (49.1%), Ingrédient33 (3.8%), Ingrédient42 (39.1%), Ingrédient27 (25.2%), Ingrédient24 (14.2%), Ingrédient25 (21.9%)",E330,"Arachide, Soja",Végan,Royaume-Uni,Grèce,À conserver dans un endroit frais et sec,À réchauffer 3 minutes au micro-ondes,28/6/2025,7815689674143,www.pepsi.com,contact@pepsi.com
1562,Maggi café premium,Maggi,Boissons,Café,Barquette sous vide,405g,,529.4 kcal,1796.9 kJ,24.0g,6.4g,12.2g,4.0g,56.3mg,12.0g,33.6g,23.5g,2.6g,,,804.0mg,,,40.2mg,3.7mg,559.4µg,83.2mg,2.4µg,1.6mg,,19.8mg,1.2mg,0.4µg,3.5mg,39.8µg,1.9g,1.0g,"Ingrédient18 (13.2%), Ingrédient2 (2.2%), Ingrédient31 (18.1%), Ingrédient22 (48.9%)","E102, E120, E300",,Halal,Allemagne,Belgique,À conserver à température ambiante,À cuire 20 minutes au four à 180°C,4/2/2025,3687595465891,www.maggi.com,contact@maggi.com
1563,Auchan plats préparés,Auchan,Surgelés,Plats préparés,Barquette sous vide,691g,,,2397.4 kJ,18.3g,17.0g,5.9g,6.6g,79.4mg,62.1g,,21.3g,3.2g,,4.8g,,413.6mg,6.3mg,92.0mg,2.6mg,162.7µg,89.2mg,11.3µg,,0.5mg,11.8mg,0.5mg,1.4µg,8.4mg,46.1µg,1.8g,6.3g,"Ingrédient42 (23.0%), Ingrédient33 (22.3%), Ingrédient8 (41.5%), Ingrédient14 (45.5%), Ingrédient14 (32.9%), Ingrédient21 (35.1%), Ingrédient31 (22.3%), Ingrédient27 (41.8%), Ingrédient19 (12.4%), Ingrédient8 (5.7%), Ingrédient39 (17.9%), Ingrédient30 (16.2%), Ingrédient6 (30.6%)","E104, E150, E440","Moutarde, Crustacés",AB,Grèce,Portugal,À conserver au congélateur à -18°C,À cuire 20 minutes au four à 180°C,12/5/2025,8707457824967,www.auchan.com,contact@auchan.com
1564,Evian agneau premium,Evian,Viandes,Agneau,Conserve,428g,,412.0 kcal,1765.0 kJ,31.1g,9.3g,9.1g,2.2g,,64.4g,22.4g,,,7.7g,,195.4mg,136.2mg,13.5mg,,1.0mg,199.5µg,,8.2µg,1.3mg,1.6mg,2.2mg,0.6mg,1.8µg,13.2mg,,2.8g,0.5g,"Ingrédient34 (44.0%), Ingrédient44 (49.2%), Ingrédient8 (18.0%), Ingrédient37 (38.1%), Ingrédient42 (16.1%), Ingrédient35 (10.1%), Ingrédient1 (38.5%), Ingrédient10 (48.5%)","E202, E471, E160, E200, E150","Moutarde, Soja","Commerce équitable, Kasher",Allemagne,Italie,À conserver à température ambiante,Cuire à l'eau bouillante pendant 10 minutes,21/7/2025,9924430824632,www.evian.com,contact@evian.com
1565,Auchan - Standard spécial,Auchan,Pâtisseries,Standard,Conserve,1239g,,308.6 kcal,1165.5 kJ,3.2g,10.1g,,4.8g,16.7mg,76.6g,11.5g,25.0g,,9.3g,0.9g,449.3mg,332.2mg,,17.3mg,3.4mg,247.0µg,,,0.2mg,0.0mg,11.7mg,1.8mg,3.7µg,,49.0µg,0.1g,2.3g,"Ingrédient1 (20.1%), Ingrédient10 (12.4%), Ingrédient40 (8.7%), Ingrédient49 (43.9%), Ingrédient32 (30.5%), Ingrédient8 (47.0%), Ingrédient24 (48.1%), Ingrédient42 (19.5%)","E471, E150, E150, E440","Céleri, Lupin, Œufs",AB,Portugal,Grèce,À conserver dans un endroit frais et sec,À décongeler avant consommation,23/4/2025,1092785176722,www.auchan.com,contact@auchan.com
1566,Bonduelle soda,Bonduelle,Boissons,Soda,Bouteille verre,,,449.1 kcal,490.2 kJ,28.6g,11.0g,12.8g,8.1g,75.0mg,30.6g,,,,7.8g,0.4g,545.7mg,,12.5mg,,3.6mg,,19.4mg,,1.2mg,0.4mg,5.6mg,1.7mg,4.9µg,2.9mg,38.2µg,1.0g,3.1g,"Ingrédient4 (45.1%), Ingrédient31 (15.3%), Ingrédient31 (11.6%), Ingrédient31 (18.3%), Ingrédient42 (30.1%), Ingrédient1 (15.9%), Ingrédient23 (25.7%), Ingrédient29 (4.6%)",,Crustacés,,Italie,Suisse,À conserver au congélateur à -18°C,À diluer dans de l'eau,7/9/2025,5818014667282,www.bonduelle.com,contact@bonduelle.com
1567,Knorr - Standard spécial,Knorr,Pâtisseries,Standard,Bouteille plastique,1100g,,375.1 kcal,1349.0 kJ,32.2g,7.1g,2.5g,3.1g,,,14.5g,3.2g,0.2g,26.4g,,82.9mg,91.6mg,,47.0mg,0.8mg,530.2µg,57.9mg,12.5µg,,0.8mg,1.9mg,,3.0µg,6.3mg,57.3µg,0.6g,4.5g,"Ingrédient39 (47.9%), Ingrédient41 (3.3%), Ingrédient30 (36.8%), Ingrédient4 (10.1%), Ingrédient47 (33.3%), Ingrédient12 (48.4%), Ingrédient25 (14.6%), Ingrédient20 (11.3%), Ingrédient22 (3.1%), Ingrédient45 (29.6%), Ingrédient38 (30.1%), Ingrédient9 (25.6%), Ingrédient31 (24.8%)","E471, E101, E415, E440, E110","Gluten, Gluten, Céleri",,Pays-Bas,Portugal,À conserver à l'abri de la lumière et de l'humidité,Prêt à consommer,18/3/2025,9876114616565,www.knorr.com,contact@knorr.com
1568,Bonne Maman standard,Bonne Maman,Riz,Standard,Conserve,406g,,,2319.7 kJ,25.4g,,6.4g,2.0g,83.7mg,42.3g,,11.0g,10.0g,22.5g,3.0g,978.4mg,465.5mg,4.1mg,,4.1mg,,57.6mg,10.2µg,1.6mg,1.0mg,10.5mg,1.6mg,0.1µg,,26.6µg,2.5g,4.6g,"Ingrédient28 (10.7%), Ingrédient3 (38.9%), Ingrédient17 (50.0%), Ingrédient20 (18.7%), Ingrédient26 (1.1%), Ingrédient5 (29.6%), Ingrédient4 (30.2%), Ingrédient15 (46.6%), Ingrédient6 (32.0%), Ingrédient22 (11.8%), Ingrédient34 (25.1%), Ingrédient30 (20.0%)","E330, E300, E100",,"Halal, Bio",Suisse,Espagne,À conserver à l'abri de la lumière et de l'humidité,À décongeler avant consommation,11/1/2025,9523592687628,www.bonnemaman.com,contact@bonnemaman.com
1569,Le standard Lu,Lu,Soupes,Standard,Film plastique,,,65.0 kcal,,,14.0g,14.9g,3.0g,,67.6g,5.7g,16.9g,,10.6g,2.6g,422.6mg,120.0mg,12.4mg,94.5mg,0.1mg,330.5µg,50.9mg,,0.8mg,1.8mg,14.6mg,0.6mg,4.4µg,,44.9µg,0.2g,7.4g,"Ingrédient50 (32.4%), Ingrédient26 (20.9%), Ingrédient28 (43.8%), Ingrédient17 (25.6%), Ingrédient43 (28.7%)",,Œufs,"Bio, Halal",Belgique,Italie,À conserver dans un endroit frais et sec,À cuire 10 minutes à la poêle,12/8/2025,4210470280360,www.lu.com,contact@lu.com
1570,Le standard Bonne Maman,Bonne Maman,Épices,Standard,Boîte carton,655g,,244.6 kcal,702.2 kJ,18.5g,5.8g,4.9g,5.8g,24.1mg,,7.2g,23.4g,,16.8g,0.9g,559.0mg,73.5mg,,27.2mg,2.4mg,592.0µg,28.1mg,0.3µg,0.7mg,0.4mg,8.7mg,1.7mg,2.1µg,,14.2µg,0.4g,2.9g,"Ingrédient44 (24.2%), Ingrédient27 (35.9%), Ingrédient49 (38.0%), Ingrédient28 (49.8%), Ingrédient41 (14.0%), Ingrédient39 (48.8%), Ingrédient43 (22.6%), Ingrédient38 (12.9%), Ingrédient3 (7.6%), Ingrédient4 (30.7%), Ingrédient30 (7.3%), Ingrédient45 (6.6%), Ingrédient23 (25.9%)","E330, E102, E100, E330",Crustacés,,Grèce,Suisse,À conserver à température ambiante,Prêt à consommer,24/2/2025,1395193871012,www.bonnemaman.com,contact@bonnemaman.com
1571,Panzani standard,Panzani,Pâtes,Standard,Pot en verre,57g,,237.8 kcal,,6.1g,,,7.0g,20.3mg,,13.7g,16.0g,14.7g,9.9g,,,252.2mg,14.7mg,49.7mg,1.0mg,147.2µg,79.6mg,,0.7mg,1.0mg,,0.7mg,4.1µg,7.5mg,11.4µg,1.9g,7.7g,"Ingrédient3 (29.5%), Ingrédient43 (46.2%), Ingrédient16 (7.5%), Ingrédient27 (19.3%), Ingrédient40 (29.0%), Ingrédient6 (24.0%), Ingrédient38 (30.7%), Ingrédient42 (47.1%), Ingrédient10 (13.0%), Ingrédient43 (20.9%), Ingrédient35 (10.8%), Ingrédient13 (48.0%)","E101, E300, E500, E415, E104",,,Grèce,Pays-Bas,À conserver à l'abri de la lumière et de l'humidité,À réchauffer 3 minutes au micro-ondes,8/8/2025,9640938818094,www.panzani.com,contact@panzani.com
1572,Auchan standard,Auchan,Huiles,Standard,Boîte carton,1303g,,,1508.6 kJ,23.3g,8.0g,,8.7g,92.9mg,62.3g,,6.2g,0.3g,5.5g,3.5g,233.5mg,171.0mg,2.5mg,,0.5mg,881.3µg,79.8mg,8.7µg,0.9mg,0.8mg,13.4mg,0.5mg,3.4µg,14.3mg,16.7µg,0.8g,4.8g,"Ingrédient45 (3.9%), Ingrédient14 (29.7%), Ingrédient24 (47.2%), Ingrédient35 (28.2%), Ingrédient24 (34.0%), Ingrédient8 (45.7%), Ingrédient36 (20.2%), Ingrédient21 (20.4%), Ingrédient50 (22.3%), Ingrédient15 (23.9%), Ingrédient16 (29.3%), Ingrédient19 (8.2%), Ingrédient26 (7.8%), Ingrédient12 (19.8%), Ingrédient19 (38.6%)",,"Arachide, Lupin",,Espagne,Italie,À conserver au réfrigérateur entre 0°C et 4°C,Prêt à consommer,29/4/2025,4248718835928,www.auchan.com,contact@auchan.com
1573,Evian crème,Evian,Produits laitiers,Crème,Barquette,1015g,,513.8 kcal,1071.6 kJ,29.7g,11.4g,13.4g,5.2g,55.1mg,36.5g,14.0g,,,27.3g,0.6g,638.6mg,78.8mg,2.1mg,19.5mg,1.8mg,605.7µg,43.7mg,8.4µg,0.4mg,0.1mg,10.9mg,,3.0µg,3.5mg,70.5µg,0.4g,6.7g,"Ingrédient45 (12.0%), Ingrédient7 (39.6%), Ingrédient20 (15.6%), Ingrédient40 (24.5%), Ingrédient34 (6.0%), Ingrédient18 (42.2%), Ingrédient9 (5.7%), Ingrédient10 (9.8%), Ingrédient4 (8.8%), Ingrédient2 (31.9%)",E102,Céleri,"IGP, Halal",Espagne,Italie,À conserver au réfrigérateur entre 0°C et 4°C,À cuire 10 minutes à la poêle,8/2/2025,4795997146214,www.evian.com,contact@evian.com
1574,Bonduelle standard premium,Bonduelle,Sauces,Standard,Bouteille verre,479g,,438.5 kcal,1442.6 kJ,,5.8g,0.2g,7.2g,72.9mg,17.7g,3.0g,27.6g,,7.8g,2.8g,473.3mg,,1.4mg,90.6mg,1.7mg,,35.0mg,5.8µg,1.6mg,0.6mg,19.2mg,1.4mg,2.4µg,13.8mg,63.7µg,1.1g,,"Ingrédient30 (12.4%), Ingrédient23 (22.1%), Ingrédient4 (34.2%), Ingrédient48 (6.7%), Ingrédient42 (43.8%), Ingrédient6 (18.4%), Ingrédient40 (19.1%), Ingrédient7 (49.5%), Ingrédient16 (7.6%)","E102, E415, E211","Arachide, Céleri",Commerce équitable,Italie,Grèce,À conserver à température ambiante,Prêt à consommer,18/2/2025,1177731701410,www.bonduelle.com,contact@bonduelle.com
1575,Nestlé orange,Nestlé,Fruits,Orange,Pot en verre,997g,,306.2 kcal,1329.9 kJ,25.5g,4.9g,14.6g,7.1g,97.8mg,,,12.9g,13.6g,,2.0g,754.1mg,119.3mg,9.0mg,47.0mg,1.1mg,306.5µg,59.4mg,2.8µg,1.7mg,0.6mg,7.6mg,0.8mg,4.4µg,8.3mg,,0.9g,2.9g,"Ingrédient41 (31.4%), Ingrédient22 (42.1%), Ingrédient6 (9.8%), Ingrédient4 (40.0%), Ingrédient23 (21.7%), Ingrédient17 (26.7%), Ingrédient17 (15.8%), Ingrédient10 (32.4%), Ingrédient13 (7.2%), Ingrédient4 (21.5%), Ingrédient17 (33.6%), Ingrédient31 (16.8%), Ingrédient1 (35.4%), Ingrédient43 (41.8%), Ingrédient7 (18.2%)","E150, E306",Sésame,Halal,Belgique,Royaume-Uni,À conserver à température ambiante,À cuire 10 minutes à la poêle,9/5/2025,5387829362862,www.nestlé.com,contact@nestlé.com
1576,Fleury Michon standard,Fleury Michon,Pâtes,Standard,Conserve,,,488.1 kcal,1308.4 kJ,13.5g,2.3g,4.1g,5.5g,54.9mg,50.3g,5.3g,15.7g,,8.7g,0.8g,339.2mg,38.6mg,,56.1mg,,948.5µg,39.2mg,8.6µg,0.2mg,,17.7mg,1.7mg,,4.5mg,,1.1g,7.9g,"Ingrédient20 (3.2%), Ingrédient18 (36.2%), Ingrédient18 (8.7%), Ingrédient7 (3.0%), Ingrédient1 (44.7%), Ingrédient31 (7.8%), Ingrédient4 (3.3%), Ingrédient28 (23.8%), Ingrédient17 (40.3%), Ingrédient16 (49.1%), Ingrédient28 (31.0%), Ingrédient8 (19.4%), Ingrédient43 (24.9%), Ingrédient23 (13.3%)","E306, E150, E150, E500, E120",Moutarde,Label Rouge,Italie,Italie,À conserver au réfrigérateur entre 0°C et 4°C,Cuire à l'eau bouillante pendant 10 minutes,3/8/2025,3065328059020,www.fleurymichon.com,contact@fleurymichon.com
1577,Barilla standard premium,Barilla,Pâtisseries,Standard,Film plastique,1691g,,346.3 kcal,2098.4 kJ,,17.6g,12.2g,7.9g,,,32.2g,5.2g,4.7g,9.2g,5.0g,652.6mg,449.2mg,,44.2mg,,347.1µg,99.4mg,6.3µg,,1.8mg,15.4mg,,0.3µg,7.5mg,78.4µg,0.1g,,"Ingrédient15 (27.1%), Ingrédient9 (47.7%), Ingrédient12 (48.3%), Ingrédient25 (16.3%), Ingrédient44 (47.5%), Ingrédient9 (36.4%), Ingrédient21 (29.0%), Ingrédient47 (33.9%)",E415,"Soja, Moutarde",,Allemagne,Suisse,À conserver dans un endroit frais et sec,À réchauffer 3 minutes au micro-ondes,3/6/2025,8986331026977,www.barilla.com,contact@barilla.com
1578,Le standard Coca-Cola,Coca-Cola,Confiseries,Standard,Boîte métallique,1572g,,473.4 kcal,768.6 kJ,,6.1g,12.1g,1.2g,47.5mg,,,5.7g,11.9g,25.7g,3.3g,405.4mg,,11.1mg,1.8mg,,963.0µg,30.1mg,14.6µg,0.7mg,0.5mg,3.3mg,,,0.9mg,,0.1g,0.6g,"Ingrédient45 (13.2%), Ingrédient3 (2.6%), Ingrédient13 (8.5%), Ingrédient2 (20.9%), Ingrédient6 (46.0%), Ingrédient6 (32.6%), Ingrédient5 (39.5%), Ingrédient43 (11.9%), Ingrédient9 (46.2%), Ingrédient43 (29.7%), Ingrédient1 (1.3%), Ingrédient21 (24.1%), Ingrédient5 (22.3%), Ingrédient12 (41.0%)",,,Bio,Espagne,Belgique,À conserver au congélateur à -18°C,À cuire 10 minutes à la poêle,14/12/2025,9527122481827,www.coca-cola.com,contact@coca-cola.com
1579,Bonne Maman viandes premium,Bonne Maman,Surgelés,Viandes,Bouteille plastique,391g,,142.1 kcal,2002.2 kJ,25.4g,9.5g,13.0g,,,3.0g,,,,6.0g,1.5g,53.1mg,6.9mg,11.6mg,,2.7mg,270.8µg,1.8mg,4.4µg,1.2mg,1.7mg,7.7mg,,0.2µg,14.6mg,64.4µg,0.7g,,"Ingrédient48 (18.4%), Ingrédient39 (41.7%), Ingrédient27 (23.8%), Ingrédient29 (11.8%), Ingrédient18 (35.0%), Ingrédient10 (7.7%), Ingrédient26 (6.7%), Ingrédient35 (25.9%), Ingrédient38 (37.8%)","E110, E101, E300, E330, E110",Gluten,"Commerce équitable, Halal",Italie,Italie,À conserver au réfrigérateur entre 0°C et 4°C,Prêt à consommer,30/11/2025,4847263416477,www.bonnemaman.com,contact@bonnemaman.com
1580,Le poulet Président,Président,Viandes,Poulet,Bouteille verre,,,267.9 kcal,1153.5 kJ,35.1g,11.8g,10.0g,3.6g,44.1mg,64.5g,28.4g,,5.5g,24.3g,,845.6mg,,10.7mg,,0.8mg,561.5µg,76.0mg,,1.6mg,1.5mg,11.4mg,1.6mg,1.5µg,9.9mg,18.2µg,1.4g,6.2g,"Ingrédient22 (11.1%), Ingrédient24 (21.0%), Ingrédient46 (31.1%), Ingrédient49 (10.1%), Ingrédient19 (49.6%), Ingrédient3 (49.4%), Ingrédient28 (19.2%), Ingrédient27 (40.8%), Ingrédient48 (9.0%), Ingrédient40 (44.9%), Ingrédient28 (14.6%)",E110,Lupin,IGP,France,Italie,À conserver au réfrigérateur entre 0°C et 4°C,À diluer dans de l'eau,11/10/2025,3406285811999,www.président.com,contact@président.com
1581,Fleury Michon standard premium,Fleury Michon,Pâtes,Standard,Bouteille verre,1315g,,340.9 kcal,1872.7 kJ,,13.6g,,8.0g,85.3mg,,2.3g,24.5g,0.9g,0.1g,0.2g,796.2mg,150.8mg,,89.1mg,2.7mg,418.7µg,87.9mg,9.6µg,,0.5mg,6.3mg,0.3mg,4.3µg,,27.8µg,,4.8g,"Ingrédient40 (17.9%), Ingrédient28 (2.9%), Ingrédient1 (47.7%), Ingrédient34 (15.4%), Ingrédient45 (28.6%), Ingrédient28 (5.0%), Ingrédient47 (24.0%), Ingrédient21 (22.9%), Ingrédient26 (48.8%)","E160, E110",,Label Rouge,Grèce,Belgique,À conserver au réfrigérateur entre 0°C et 4°C,À diluer dans de l'eau,30/1/2025,2616929615493,www.fleurymichon.com,contact@fleurymichon.com
1582,Le jus Danone,Danone,Boissons,Jus,Pot en verre,1664g,,,2073.4 kJ,19.0g,,0.7g,3.3g,67.1mg,,,17.8g,1.9g,14.0g,3.0g,792.5mg,430.6mg,6.6mg,61.9mg,4.6mg,465.7µg,11.9mg,4.0µg,1.2mg,0.7mg,1.1mg,0.1mg,3.9µg,5.4mg,16.8µg,0.8g,,"Ingrédient16 (42.6%), Ingrédient45 (33.0%), Ingrédient32 (45.1%), Ingrédient14 (31.3%), Ingrédient9 (39.7%), Ingrédient47 (5.3%), Ingrédient46 (27.6%), Ingrédient6 (46.7%), Ingrédient15 (31.8%), Ingrédient18 (40.0%)","E104, E110, E306",,,Grèce,Pays-Bas,À conserver au réfrigérateur entre 0°C et 4°C,À cuire 10 minutes à la poêle,1/3/2025,5276539038629,www.danone.com,contact@danone.com
